TimeStamp,y,x,Polarity
691928095.0,180.0,81.0,0.8187307530779818
691928095.0,180.0,107.0,0.8187307530779818
691928095.0,180.0,115.0,0.8187307530779818
691928095.0,171.0,195.0,0.8187307530779818
691928095.0,162.0,207.0,0.8187307530779818
691928113.0,14.0,102.0,0.8187307530779818
691928113.0,14.0,207.0,0.8187307530779818
691928121.0,16.0,2.0,0.8187307530779818
691928121.0,16.0,96.0,0.8187307530779818
691928121.0,10.0,110.0,0.8187307530779818
691928121.0,12.0,108.0,0.8187307530779818
691928122.0,11.0,191.0,0.8187307530779818
691928122.0,30.0,50.0,1.2214027581601699
691928122.0,30.0,82.0,1.2214027581601699
691928122.0,29.0,1.0,0.8187307530779818
691928123.0,32.0,27.0,0.8187307530779818
691928123.0,32.0,65.0,1.2214027581601699
691928123.0,31.0,52.0,0.8187307530779818
691928137.0,35.0,38.0,0.8187307530779818
691928138.0,36.0,54.0,0.8187307530779818
691928138.0,36.0,67.0,0.8187307530779818
691928138.0,36.0,79.0,0.8187307530779818
691928138.0,36.0,197.0,0.8187307530779818
691928138.0,36.0,227.0,0.8187307530779818
691928153.0,43.0,85.0,1.2214027581601699
691928153.0,43.0,193.0,0.8187307530779818
691928153.0,44.0,197.0,0.8187307530779818
691928153.0,44.0,200.0,0.8187307530779818
691928153.0,41.0,51.0,0.8187307530779818
691928153.0,41.0,113.0,0.8187307530779818
691928168.0,48.0,27.0,0.8187307530779818
691928168.0,50.0,37.0,0.8187307530779818
691928168.0,50.0,96.0,1.2214027581601699
691928168.0,50.0,107.0,0.8187307530779818
691928172.0,51.0,15.0,0.8187307530779818
691928175.0,52.0,34.0,1.2214027581601699
691928176.0,55.0,35.0,1.2214027581601699
691928176.0,56.0,130.0,0.8187307530779818
691928176.0,54.0,49.0,1.2214027581601699
691928176.0,54.0,68.0,0.8187307530779818
691928177.0,53.0,37.0,0.8187307530779818
691928177.0,53.0,129.0,0.8187307530779818
691928177.0,53.0,131.0,0.8187307530779818
691928181.0,59.0,55.0,0.8187307530779818
691928188.0,63.0,95.0,1.2214027581601699
691928188.0,64.0,18.0,0.8187307530779818
691928188.0,64.0,90.0,0.8187307530779818
691928189.0,61.0,109.0,0.8187307530779818
691928189.0,62.0,98.0,0.8187307530779818
691928189.0,71.0,219.0,0.8187307530779818
691928189.0,72.0,104.0,0.8187307530779818
691928189.0,72.0,215.0,1.2214027581601699
691928189.0,72.0,218.0,0.8187307530779818
691928193.0,70.0,220.0,0.8187307530779818
691928197.0,67.0,26.0,0.8187307530779818
691928197.0,65.0,73.0,0.8187307530779818
691928198.0,78.0,205.0,1.2214027581601699
691928198.0,77.0,51.0,0.8187307530779818
691928198.0,77.0,159.0,1.2214027581601699
691928198.0,79.0,108.0,0.8187307530779818
691928201.0,80.0,26.0,1.2214027581601699
691928201.0,75.0,134.0,1.2214027581601699
691928204.0,76.0,234.0,1.2214027581601699
691928219.0,82.0,55.0,0.8187307530779818
691928219.0,82.0,231.0,0.8187307530779818
691928219.0,82.0,239.0,1.2214027581601699
691928219.0,81.0,45.0,0.8187307530779818
691928219.0,81.0,69.0,0.8187307530779818
691928219.0,81.0,108.0,0.8187307530779818
691928220.0,86.0,40.0,0.8187307530779818
691928220.0,86.0,93.0,0.8187307530779818
691928220.0,86.0,105.0,0.8187307530779818
691928220.0,86.0,215.0,0.8187307530779818
691928220.0,85.0,115.0,0.8187307530779818
691928228.0,95.0,210.0,1.2214027581601699
691928232.0,93.0,25.0,0.8187307530779818
691928232.0,93.0,65.0,0.8187307530779818
691928232.0,93.0,113.0,0.8187307530779818
691928232.0,93.0,134.0,1.2214027581601699
691928232.0,93.0,219.0,0.8187307530779818
691928236.0,92.0,216.0,0.8187307530779818
691928240.0,89.0,25.0,0.8187307530779818
691928240.0,89.0,219.0,0.8187307530779818
691928244.0,98.0,158.0,1.2214027581601699
691928247.0,99.0,177.0,1.2214027581601699
691928247.0,99.0,198.0,0.8187307530779818
691928248.0,100.0,85.0,0.8187307530779818
691928252.0,103.0,24.0,0.8187307530779818
691928252.0,103.0,88.0,0.8187307530779818
691928255.0,101.0,215.0,0.8187307530779818
691928256.0,109.0,134.0,1.2214027581601699
691928260.0,112.0,134.0,1.2214027581601699
691928263.0,107.0,91.0,0.8187307530779818
691928263.0,107.0,117.0,0.8187307530779818
691928264.0,108.0,239.0,1.2214027581601699
691928264.0,105.0,107.0,0.8187307530779818
691928264.0,105.0,229.0,0.8187307530779818
691928268.0,116.0,107.0,0.8187307530779818
691928268.0,116.0,215.0,0.8187307530779818
691928272.0,113.0,81.0,0.8187307530779818
691928276.0,119.0,56.0,1.2214027581601699
691928290.0,121.0,95.0,0.8187307530779818
691928294.0,126.0,141.0,1.2214027581601699
691928294.0,125.0,99.0,1.2214027581601699
691928294.0,128.0,29.0,1.2214027581601699
691928302.0,137.0,27.0,0.8187307530779818
691928302.0,139.0,233.0,0.8187307530779818
691928302.0,140.0,214.0,0.8187307530779818
691928302.0,144.0,25.0,0.8187307530779818
691928313.0,132.0,89.0,0.8187307530779818
691928314.0,131.0,107.0,0.8187307530779818
691928314.0,130.0,35.0,0.8187307530779818
691928314.0,130.0,119.0,0.8187307530779818
691928314.0,130.0,139.0,1.2214027581601699
691928325.0,133.0,87.0,0.8187307530779818
691928325.0,134.0,1.0,0.8187307530779818
691928325.0,134.0,232.0,0.8187307530779818
691928329.0,148.0,233.0,0.8187307530779818
691928333.0,151.0,107.0,0.8187307530779818
691928340.0,153.0,51.0,0.8187307530779818
691928340.0,153.0,55.0,0.8187307530779818
691928340.0,153.0,63.0,0.8187307530779818
691928340.0,153.0,67.0,0.8187307530779818
691928340.0,153.0,70.0,0.8187307530779818
691928340.0,153.0,106.0,0.8187307530779818
691928340.0,153.0,113.0,0.8187307530779818
691928340.0,153.0,207.0,0.8187307530779818
691928340.0,153.0,209.0,0.8187307530779818
691928340.0,153.0,211.0,0.8187307530779818
691928342.0,156.0,227.0,0.8187307530779818
691928342.0,155.0,17.0,0.8187307530779818
691928342.0,155.0,71.0,0.8187307530779818
691928342.0,155.0,94.0,0.8187307530779818
691928342.0,155.0,99.0,0.8187307530779818
691928342.0,155.0,126.0,0.8187307530779818
691928342.0,155.0,198.0,0.8187307530779818
691928342.0,155.0,203.0,0.8187307530779818
691928342.0,155.0,221.0,0.8187307530779818
691928343.0,160.0,27.0,0.8187307530779818
691928343.0,162.0,9.0,0.8187307530779818
691928343.0,162.0,119.0,0.8187307530779818
691928343.0,162.0,149.0,0.8187307530779818
691928343.0,162.0,201.0,0.8187307530779818
691928343.0,162.0,235.0,0.8187307530779818
691928344.0,176.0,57.0,0.8187307530779818
691928344.0,176.0,115.0,0.8187307530779818
691928344.0,176.0,117.0,0.8187307530779818
691928344.0,176.0,211.0,0.8187307530779818
691928362.0,14.0,3.0,0.8187307530779818
691928362.0,14.0,236.0,1.2214027581601699
691928366.0,15.0,95.0,1.2214027581601699
691928366.0,15.0,108.0,0.8187307530779818
691928370.0,12.0,3.0,0.8187307530779818
691928374.0,31.0,69.0,1.2214027581601699
691928374.0,31.0,99.0,0.8187307530779818
691928374.0,31.0,237.0,1.2214027581601699
691928374.0,32.0,37.0,1.2214027581601699
691928375.0,30.0,34.0,0.8187307530779818
691928375.0,30.0,80.0,0.8187307530779818
691928375.0,30.0,84.0,0.8187307530779818
691928375.0,30.0,114.0,0.8187307530779818
691928375.0,30.0,236.0,1.2214027581601699
691928375.0,30.0,237.0,1.2214027581601699
691928375.0,29.0,135.0,0.8187307530779818
691928376.0,26.0,110.0,0.8187307530779818
691928376.0,26.0,223.0,0.8187307530779818
691928376.0,26.0,237.0,1.2214027581601699
691928376.0,25.0,68.0,0.8187307530779818
691928376.0,27.0,96.0,0.8187307530779818
691928377.0,20.0,2.0,0.8187307530779818
691928377.0,20.0,97.0,0.8187307530779818
691928377.0,20.0,239.0,1.2214027581601699
691928377.0,17.0,78.0,0.8187307530779818
691928377.0,17.0,93.0,0.8187307530779818
691928377.0,23.0,33.0,0.8187307530779818
691928377.0,23.0,70.0,0.8187307530779818
691928377.0,23.0,161.0,0.8187307530779818
691928377.0,23.0,229.0,0.8187307530779818
691928378.0,35.0,85.0,0.8187307530779818
691928385.0,34.0,15.0,0.8187307530779818
691928385.0,34.0,38.0,0.8187307530779818
691928386.0,39.0,62.0,1.2214027581601699
691928390.0,37.0,238.0,1.2214027581601699
691928390.0,38.0,19.0,0.8187307530779818
691928390.0,38.0,50.0,0.8187307530779818
691928390.0,38.0,53.0,0.8187307530779818
691928390.0,38.0,99.0,0.8187307530779818
691928391.0,41.0,27.0,0.8187307530779818
691928391.0,41.0,36.0,1.2214027581601699
691928391.0,41.0,85.0,0.8187307530779818
691928391.0,41.0,227.0,0.8187307530779818
691928391.0,42.0,72.0,0.8187307530779818
691928399.0,45.0,76.0,0.8187307530779818
691928399.0,45.0,229.0,0.8187307530779818
691928403.0,47.0,33.0,0.8187307530779818
691928407.0,50.0,81.0,0.8187307530779818
691928407.0,50.0,214.0,0.8187307530779818
691928410.0,51.0,37.0,0.8187307530779818
691928410.0,51.0,105.0,0.8187307530779818
691928410.0,51.0,120.0,0.8187307530779818
691928410.0,51.0,239.0,1.2214027581601699
691928411.0,52.0,54.0,0.8187307530779818
691928411.0,52.0,77.0,0.8187307530779818
691928411.0,52.0,98.0,0.8187307530779818
691928411.0,52.0,104.0,0.8187307530779818
691928412.0,54.0,102.0,0.8187307530779818
691928415.0,56.0,31.0,0.8187307530779818
691928415.0,56.0,37.0,0.8187307530779818
691928416.0,55.0,65.0,0.8187307530779818
691928416.0,60.0,3.0,0.8187307530779818
691928416.0,60.0,52.0,0.8187307530779818
691928416.0,60.0,89.0,0.8187307530779818
691928417.0,59.0,45.0,0.8187307530779818
691928417.0,57.0,215.0,0.8187307530779818
691928417.0,57.0,219.0,0.8187307530779818
691928421.0,61.0,123.0,0.8187307530779818
691928421.0,61.0,169.0,1.2214027581601699
691928421.0,62.0,57.0,0.8187307530779818
691928421.0,64.0,62.0,0.8187307530779818
691928422.0,63.0,53.0,0.8187307530779818
691928422.0,63.0,98.0,0.8187307530779818
691928422.0,71.0,107.0,0.8187307530779818
691928429.0,70.0,229.0,1.2214027581601699
691928433.0,67.0,45.0,0.8187307530779818
691928433.0,67.0,239.0,1.2214027581601699
691928434.0,65.0,75.0,0.8187307530779818
691928434.0,78.0,123.0,0.8187307530779818
691928452.0,74.0,33.0,0.8187307530779818
691928452.0,74.0,167.0,1.2214027581601699
691928452.0,73.0,32.0,1.2214027581601699
691928452.0,73.0,109.0,0.8187307530779818
691928454.0,84.0,240.0,1.2214027581601699
691928458.0,82.0,68.0,0.8187307530779818
691928458.0,82.0,108.0,0.8187307530779818
691928458.0,82.0,238.0,1.2214027581601699
691928459.0,81.0,59.0,0.8187307530779818
691928459.0,81.0,239.0,1.2214027581601699
691928459.0,86.0,2.0,0.8187307530779818
691928459.0,86.0,87.0,0.8187307530779818
691928459.0,86.0,108.0,0.8187307530779818
691928463.0,87.0,86.0,0.8187307530779818
691928463.0,96.0,73.0,0.8187307530779818
691928463.0,96.0,78.0,0.8187307530779818
691928463.0,96.0,151.0,1.2214027581601699
691928463.0,96.0,157.0,0.8187307530779818
691928463.0,96.0,162.0,0.8187307530779818
691928463.0,96.0,188.0,0.8187307530779818
691928463.0,96.0,225.0,0.8187307530779818
691928470.0,93.0,240.0,1.2214027581601699
691928474.0,92.0,45.0,0.8187307530779818
691928477.0,89.0,240.0,1.2214027581601699
691928478.0,90.0,215.0,0.8187307530779818
691928478.0,97.0,239.0,1.2214027581601699
691928478.0,98.0,172.0,0.8187307530779818
691928486.0,104.0,71.0,0.8187307530779818
691928486.0,104.0,239.0,1.2214027581601699
691928486.0,103.0,25.0,0.8187307530779818
691928486.0,103.0,85.0,0.8187307530779818
691928493.0,110.0,203.0,1.2214027581601699
691928497.0,112.0,199.0,1.2214027581601699
691928497.0,111.0,215.0,0.8187307530779818
691928501.0,108.0,36.0,0.8187307530779818
691928502.0,105.0,89.0,0.8187307530779818
691928502.0,105.0,219.0,0.8187307530779818
691928502.0,105.0,239.0,1.2214027581601699
691928502.0,106.0,68.0,0.8187307530779818
691928502.0,116.0,114.0,0.8187307530779818
691928503.0,115.0,37.0,0.8187307530779818
